transaction_id,user_id,merchant_id,device_id,amount,hour,day_of_week,transaction_amount_deviation,is_high_value,is_odd_hour,upi_channel,transaction_status,merchant_category,device_os,default_city,default_state,transaction_city,transaction_state,fraud
8903,104,188,34,56.84,8,Wednesday,-80.97,0,0,PhonePe,Completed,Education Fees,iOS,Dehradun,Uttarakhand,Shahjahanpur,Uttar Pradesh,0
8904,1559,1396,486,3012.47,1,Monday,65.09,1,1,PhonePe,Completed,Water Bill,Windows,Mathura,Uttar Pradesh,Delhi,Delhi,0
8905,1975,1144,502,860.61,16,Saturday,-65.43,0,0,PhonePe,Failed,Gas Bill,iOS,Patna,Bihar,Cuttack,Odisha,0
8906,714,1341,334,1687.68,11,Monday,26.57,0,0,GPay,Completed,Education Fees,iOS,Bijapur,Karnataka,Ajmer,Rajasthan,0
8907,582,1144,781,2201.24,7,Friday,-81.31,0,0,Paytm,Failed,Gas Bill,iOS,Visakhapatnam,Andhra Pradesh,Jalna,Maharashtra,0
8908,1298,1247,829,4904.3,13,Saturday,4.47,1,0,GPay,Completed,Healthcare Services,iOS,Thoothukudi,Tamil Nadu,Dhanbad,Jharkhand,0
8909,1299,1323,658,3613.71,6,Monday,-0.05,1,0,PhonePe,Pending,Travel Booking,Android,Imphal,Manipur,Parbhani,Maharashtra,0
8910,1971,1385,103,4805.25,14,Friday,79.92,1,0,PhonePe,Failed,Food Delivery,Android,Gurgaon,Haryana,Bihar Sharif,Bihar,1
8911,35,1071,852,1911.56,1,Saturday,22.21,0,1,PhonePe,Pending,Electricity Bill,MacOS,Jalandhar,Punjab,Kollam,Kerala,1
8912,610,480,721,3036.85,8,Wednesday,-93.33,1,0,BHIM,Completed,Education Fees,iOS,Bilaspur,Chhattisgarh,Bareilly,Uttar Pradesh,1
8913,1268,1228,193,1297.42,21,Wednesday,-97.36,0,0,PhonePe,Completed,Online Shopping,Android,Lucknow,Uttar Pradesh,Karnal,Haryana,0
8914,800,476,223,4062.95,18,Friday,-0.61,1,0,GPay,Pending,Mobile Recharge,MacOS,Bhubaneswar,Odisha,Cuttack,Odisha,1
8915,832,596,663,4937.73,0,Monday,-85.07,1,1,GPay,Failed,DTH Recharge,iOS,Rajkot,Gujarat,Jalna,Maharashtra,1
8916,434,80,137,1217.1,13,Sunday,60.76,0,0,BHIM,Pending,Travel Booking,Android,Jalandhar,Punjab,Saharanpur,Uttar Pradesh,0
8917,704,319,838,642.22,16,Thursday,-79.04,0,0,PhonePe,Pending,Food Delivery,MacOS,Mau,Uttar Pradesh,Sikar,Rajasthan,1
8918,153,1468,398,2541.81,23,Saturday,-49.3,0,1,Paytm,Completed,Electricity Bill,MacOS,Imphal,Manipur,Noida,Uttar Pradesh,0
8919,892,462,167,2392.52,12,Saturday,93.99,0,0,BHIM,Completed,Food Delivery,iOS,Junagadh,Gujarat,Guwahati,Assam,0
8920,552,670,996,1023.4,2,Saturday,-25.89,0,1,BHIM,Pending,Healthcare Services,MacOS,Bhavnagar,Gujarat,Vijayawada,Andhra Pradesh,0
8921,682,257,79,1309.64,3,Tuesday,5.31,0,1,BHIM,Pending,Water Bill,MacOS,Raipur,Chhattisgarh,Begusarai,Bihar,1
8922,811,846,929,4963.0,15,Monday,75.26,1,0,GPay,Pending,Travel Booking,iOS,Tiruppur,Tamil Nadu,Parbhani,Maharashtra,1
8923,1305,1282,326,1688.84,4,Monday,76.65,0,1,Paytm,Failed,Education Fees,iOS,Bardhaman,West Bengal,Firozabad,Uttar Pradesh,0
8924,609,341,963,914.34,6,Sunday,-52.04,0,0,Paytm,Completed,Travel Booking,MacOS,Ulhasnagar,Maharashtra,Darbhanga,Bihar,0
8925,859,153,214,3115.16,9,Tuesday,67.34,1,0,GPay,Pending,Gas Bill,Windows,Saharanpur,Uttar Pradesh,Durg,Chhattisgarh,0
8926,1906,86,813,3264.59,14,Monday,91.77,1,0,GPay,Pending,Food Delivery,MacOS,Karimnagar,Telangana,Kulti,West Bengal,1
8927,320,1045,362,2598.4,13,Wednesday,-90.56,0,0,GPay,Completed,Gas Bill,Windows,Jodhpur,Rajasthan,Jabalpur,Madhya Pradesh,0
8928,599,793,950,4501.92,15,Saturday,36.08,1,0,GPay,Failed,Gas Bill,iOS,Ghaziabad,Uttar Pradesh,Amritsar,Punjab,1
8929,739,993,547,447.98,0,Thursday,63.73,0,1,BHIM,Failed,Healthcare Services,MacOS,Dewas,Madhya Pradesh,Surat,Gujarat,0
8930,501,1272,221,2151.41,20,Wednesday,15.69,0,0,GPay,Failed,Online Shopping,iOS,Ambattur,Tamil Nadu,Rourkela,Odisha,0
8931,611,614,432,1047.68,14,Friday,-89.74,0,0,Paytm,Failed,Electricity Bill,Android,Thiruvananthapuram,Kerala,Purnia,Bihar,0
8932,1934,957,679,4756.66,9,Saturday,39.29,1,0,GPay,Failed,Travel Booking,Android,Howrah,West Bengal,Chandigarh,Chandigarh,0
8933,94,1185,797,2290.52,9,Saturday,-10.68,0,0,Paytm,Pending,Travel Booking,MacOS,Hapur,Uttar Pradesh,Bhubaneswar,Odisha,0
8934,53,591,912,3557.0,21,Tuesday,7.2,1,0,Paytm,Completed,Food Delivery,Android,Dhanbad,Jharkhand,Patna,Bihar,0
8935,1128,636,615,4737.5,11,Monday,74.93,1,0,BHIM,Completed,Healthcare Services,Android,Thrissur,Kerala,Lucknow,Uttar Pradesh,1
8936,146,1087,211,1753.69,21,Thursday,-1.66,0,0,GPay,Pending,Electricity Bill,Android,Karimnagar,Telangana,Anantapur,Andhra Pradesh,0
8937,466,1189,586,109.86,9,Tuesday,47.19,0,0,Paytm,Failed,Gas Bill,iOS,Jalna,Maharashtra,Rourkela,Odisha,0
8938,1091,164,297,4194.33,23,Friday,-66.15,1,1,PhonePe,Completed,Mobile Recharge,Android,Tiruvottiyur,Tamil Nadu,Ujjain,Madhya Pradesh,0
8939,1807,1086,893,4382.79,2,Thursday,96.01,1,1,BHIM,Completed,Electricity Bill,Windows,Chandigarh,Chandigarh,Khammam,Telangana,1
8940,1523,1371,937,4824.6,18,Thursday,-78.01,1,0,BHIM,Pending,DTH Recharge,MacOS,Jalna,Maharashtra,Bhagalpur,Bihar,0
8941,502,83,381,503.56,13,Thursday,-98.14,0,0,BHIM,Pending,Travel Booking,MacOS,Dhule,Maharashtra,Jhansi,Uttar Pradesh,1
8942,320,158,362,4494.41,21,Sunday,-19.59,1,0,PhonePe,Failed,Mobile Recharge,Windows,Jodhpur,Rajasthan,Tiruchirappalli,Tamil Nadu,1
8943,1293,515,218,4801.59,17,Tuesday,88.42,1,0,PhonePe,Pending,Mobile Recharge,iOS,Kolhapur,Maharashtra,Ichalkaranji,Maharashtra,1
8944,1072,1415,908,1654.37,18,Tuesday,-53.24,0,0,GPay,Pending,Travel Booking,iOS,Ahmedabad,Gujarat,South Dumdum,West Bengal,0
8945,333,613,461,2321.65,10,Thursday,-33.31,0,0,Paytm,Failed,Electricity Bill,Android,Durgapur,West Bengal,Kalyan-Dombivli,Maharashtra,0
8946,1863,1063,380,1011.35,12,Tuesday,57.7,0,0,PhonePe,Completed,Gas Bill,Android,North Dumdum,West Bengal,Warangal,Telangana,0
8947,252,324,542,2655.98,4,Saturday,-11.91,0,1,Paytm,Failed,Water Bill,MacOS,Tumkur,Karnataka,Noida,Uttar Pradesh,0
8948,87,1075,412,4986.5,22,Sunday,-88.14,1,0,Paytm,Pending,Water Bill,MacOS,Shivamogga,Karnataka,Jalgaon,Maharashtra,1
8949,223,550,86,3158.39,10,Thursday,68.03,1,0,Paytm,Failed,Education Fees,MacOS,Ahmednagar,Maharashtra,Gaya,Bihar,0
8950,1101,314,242,548.06,11,Thursday,76.19,0,0,PhonePe,Completed,Healthcare Services,iOS,Malegaon,Maharashtra,Mau,Uttar Pradesh,1
8951,1576,605,73,1485.53,2,Tuesday,-18.08,0,1,GPay,Completed,Gas Bill,Windows,Bhatpara,West Bengal,Satna,Madhya Pradesh,0
8952,992,1032,538,1736.46,15,Tuesday,59.0,0,0,Paytm,Pending,DTH Recharge,iOS,Junagadh,Gujarat,Agra,Uttar Pradesh,0
8953,587,982,248,4560.76,13,Friday,5.78,1,0,Paytm,Failed,Electricity Bill,MacOS,Dhanbad,Jharkhand,Ulhasnagar,Maharashtra,1
8954,791,982,787,1517.39,16,Saturday,68.17,0,0,GPay,Completed,Electricity Bill,Windows,Delhi,Delhi,Jalgaon,Maharashtra,0
8955,482,409,85,4413.03,17,Tuesday,93.9,1,0,GPay,Pending,DTH Recharge,MacOS,Jammu,Jammu and Kashmir,Khammam,Telangana,0
8956,511,128,970,2333.84,3,Saturday,-89.52,0,1,Paytm,Completed,Travel Booking,MacOS,Avadi,Tamil Nadu,Jamnagar,Gujarat,0
8957,1790,202,218,4659.22,22,Friday,-17.67,1,0,GPay,Completed,Food Delivery,iOS,Muzaffarnagar,Uttar Pradesh,Saharanpur,Uttar Pradesh,1
8958,174,1163,677,4521.86,11,Sunday,32.12,1,0,PhonePe,Completed,Mobile Recharge,MacOS,Jalgaon,Maharashtra,Rampur,Uttar Pradesh,0
8959,78,906,684,2207.11,12,Saturday,-6.74,0,0,Paytm,Pending,DTH Recharge,Android,Jodhpur,Rajasthan,Kanpur,Uttar Pradesh,1
8960,625,1401,825,2476.42,18,Monday,78.78,0,0,GPay,Completed,DTH Recharge,Windows,Kozhikode,Kerala,Amravati,Maharashtra,1
8961,1408,683,753,1858.41,22,Tuesday,80.54,0,0,PhonePe,Failed,DTH Recharge,iOS,Firozabad,Uttar Pradesh,Patna,Bihar,0
8962,655,178,412,2657.47,6,Saturday,74.42,0,0,Paytm,Pending,Online Shopping,MacOS,Imphal,Manipur,Saharanpur,Uttar Pradesh,0
8963,1490,521,955,3784.19,15,Tuesday,-24.24,1,0,PhonePe,Pending,Gas Bill,iOS,Kota,Rajasthan,Bathinda,Punjab,0
8964,1054,1161,864,4785.13,11,Monday,-28.98,1,0,BHIM,Failed,Gas Bill,Android,Dhule,Maharashtra,Bikaner,Rajasthan,0
8965,1805,343,645,4319.3,1,Tuesday,36.69,1,1,Paytm,Failed,Travel Booking,iOS,Bhilwara,Rajasthan,Rewa,Madhya Pradesh,1
8966,223,1241,86,615.95,3,Friday,-13.47,0,1,Paytm,Pending,Healthcare Services,MacOS,Ahmednagar,Maharashtra,Ahmednagar,Maharashtra,0
8967,1069,735,687,1128.34,17,Thursday,27.75,0,0,PhonePe,Completed,Food Delivery,Android,Bhopal,Madhya Pradesh,Malegaon,Maharashtra,0
8968,182,495,404,1371.39,10,Sunday,33.32,0,0,GPay,Pending,Water Bill,MacOS,Muzaffarpur,Bihar,Ludhiana,Punjab,0
8969,1307,1436,444,1605.42,5,Saturday,48.43,0,1,Paytm,Completed,Water Bill,iOS,Khammam,Telangana,Vadodara,Gujarat,0
8970,242,1065,604,4380.56,12,Tuesday,35.92,1,0,Paytm,Failed,Healthcare Services,Android,Khammam,Telangana,Ahmedabad,Gujarat,1
8971,1418,970,74,3917.3,11,Monday,-37.13,1,0,BHIM,Failed,Healthcare Services,MacOS,Rajpur Sonarpur,West Bengal,Mau,Uttar Pradesh,0
8972,1923,1146,661,1814.24,9,Wednesday,36.07,0,0,Paytm,Completed,Mobile Recharge,Windows,Amritsar,Punjab,Bharatpur,Rajasthan,0
8973,22,575,779,454.23,8,Monday,-8.55,0,0,BHIM,Pending,Gas Bill,MacOS,Hapur,Uttar Pradesh,Ujjain,Madhya Pradesh,0
8974,1946,938,264,3211.7,10,Wednesday,-64.35,1,0,Paytm,Failed,Gas Bill,MacOS,Jhansi,Uttar Pradesh,Panihati,West Bengal,0
8975,801,10,312,4384.23,20,Tuesday,1.1,1,0,PhonePe,Failed,Online Shopping,Android,Rourkela,Odisha,Ahmedabad,Gujarat,1
8976,1673,767,321,2514.51,15,Tuesday,81.26,0,0,PhonePe,Pending,Water Bill,MacOS,Lucknow,Uttar Pradesh,Madurai,Tamil Nadu,0
8977,31,282,137,4707.35,6,Thursday,59.57,1,0,GPay,Failed,Water Bill,Android,Davanagere,Karnataka,Howrah,West Bengal,0
8978,211,870,792,1908.45,2,Wednesday,31.16,0,1,GPay,Pending,Travel Booking,Android,Gwalior,Madhya Pradesh,Durg,Chhattisgarh,0
8979,1037,427,735,1078.05,8,Thursday,17.47,0,0,BHIM,Completed,Food Delivery,Windows,Bally,West Bengal,Bhilai,Chhattisgarh,1
8980,1408,725,753,2913.1,15,Monday,-46.9,0,0,PhonePe,Failed,Mobile Recharge,iOS,Firozabad,Uttar Pradesh,Ranchi,Jharkhand,0
8981,821,316,111,2201.35,8,Friday,62.51,0,0,GPay,Failed,Healthcare Services,Windows,Salem,Tamil Nadu,Patna,Bihar,0
8982,90,1135,199,2140.75,22,Monday,-69.11,0,0,PhonePe,Pending,Mobile Recharge,iOS,Srinagar,Jammu and Kashmir,Pimpri-Chinchwad,Maharashtra,0
8983,1466,570,90,4535.32,14,Saturday,-60.4,1,0,BHIM,Pending,Education Fees,MacOS,Agartala,Tripura,Tirunelveli,Tamil Nadu,0
8984,1133,1463,13,42.04,16,Friday,-23.79,0,0,Paytm,Completed,Gas Bill,iOS,Barasat,West Bengal,Gopalpur,Odisha,1
8985,858,381,438,3883.95,2,Monday,-56.16,1,1,PhonePe,Completed,Gas Bill,Windows,Prayagraj,Uttar Pradesh,Mysore,Karnataka,0
8986,304,627,952,4738.42,15,Thursday,46.31,1,0,BHIM,Pending,Electricity Bill,MacOS,Thiruvananthapuram,Kerala,Malegaon,Maharashtra,1
8987,1179,1101,567,4411.6,3,Sunday,-39.09,1,1,GPay,Failed,Travel Booking,Windows,Kadapa,Andhra Pradesh,Mumbai,Maharashtra,1
8988,1864,571,717,3044.86,6,Sunday,18.86,1,0,GPay,Failed,Food Delivery,Android,Rajpur Sonarpur,West Bengal,Ambattur,Tamil Nadu,0
8989,431,270,171,2846.16,8,Sunday,-45.22,0,0,GPay,Pending,Electricity Bill,MacOS,Ulhasnagar,Maharashtra,Madurai,Tamil Nadu,0
8990,1195,1163,377,1069.54,15,Monday,-78.43,0,0,PhonePe,Pending,Mobile Recharge,iOS,Dewas,Madhya Pradesh,Gwalior,Madhya Pradesh,0
8991,1371,18,269,2963.5,7,Wednesday,53.94,0,0,GPay,Failed,Electricity Bill,MacOS,Gorakhpur,Uttar Pradesh,Gulbarga,Karnataka,0
8992,987,1058,802,4213.44,23,Thursday,70.75,1,1,PhonePe,Completed,DTH Recharge,Windows,Kochi,Kerala,Nellore,Andhra Pradesh,1
8993,721,116,736,4770.68,17,Monday,-50.82,1,0,BHIM,Failed,DTH Recharge,Android,Pali,Rajasthan,Rourkela,Odisha,1
8994,365,471,81,194.92,9,Wednesday,-24.22,0,0,BHIM,Failed,Mobile Recharge,Windows,Bharatpur,Rajasthan,Rajahmundry,Andhra Pradesh,0
8995,732,325,598,2062.59,18,Sunday,-42.39,0,0,GPay,Pending,Mobile Recharge,Windows,Dhule,Maharashtra,Bhagalpur,Bihar,0
8996,1658,1420,570,3449.59,14,Thursday,-87.67,1,0,PhonePe,Pending,Education Fees,Windows,Dehradun,Uttarakhand,Siliguri,West Bengal,1
8997,1254,1008,187,1278.1,21,Saturday,70.5,0,0,Paytm,Completed,Online Shopping,MacOS,Nagpur,Maharashtra,Nagpur,Maharashtra,0
8998,1776,311,680,2640.97,23,Tuesday,89.63,0,1,PhonePe,Pending,Gas Bill,Windows,Chandigarh,Chandigarh,Belgaum,Karnataka,0
8999,1311,770,180,4329.89,7,Thursday,32.38,1,0,BHIM,Failed,Water Bill,iOS,Bardhaman,West Bengal,Nizamabad,Telangana,1
9000,1957,1156,920,16.95,8,Monday,-10.07,0,0,PhonePe,Completed,Travel Booking,MacOS,Bihar Sharif,Bihar,Alwar,Rajasthan,1
9001,1348,1114,610,4115.62,23,Sunday,-35.75,1,1,GPay,Pending,Food Delivery,MacOS,Gandhidham,Gujarat,Jammu,Jammu and Kashmir,0
9002,322,352,939,2365.67,14,Saturday,-78.82,0,0,BHIM,Pending,Education Fees,MacOS,Mangalore,Karnataka,Salem,Tamil Nadu,0
9003,1479,167,675,399.26,23,Thursday,-1.49,0,1,PhonePe,Completed,DTH Recharge,iOS,Ahmedabad,Gujarat,Davanagere,Karnataka,0
9004,11,197,805,1380.12,0,Thursday,-75.15,0,1,Paytm,Failed,Electricity Bill,Android,Cuttack,Odisha,Korba,Chhattisgarh,0
9005,1487,1104,26,1828.43,8,Tuesday,72.73,0,0,GPay,Pending,Gas Bill,MacOS,Jalgaon,Maharashtra,Pimpri-Chinchwad,Maharashtra,0
9006,1143,11,291,4149.68,16,Thursday,-5.36,1,0,BHIM,Pending,Water Bill,MacOS,Ratlam,Madhya Pradesh,Parbhani,Maharashtra,1
9007,652,367,389,1273.57,17,Friday,-86.35,0,0,BHIM,Pending,Mobile Recharge,MacOS,Avadi,Tamil Nadu,Gopalpur,Odisha,0
9008,938,31,840,4174.8,6,Wednesday,-8.31,1,0,GPay,Completed,Water Bill,MacOS,Nashik,Maharashtra,Eluru,Andhra Pradesh,0
9009,711,1303,80,4884.08,0,Saturday,84.58,1,1,BHIM,Failed,Travel Booking,Android,Vadodara,Gujarat,Noida,Uttar Pradesh,1
9010,1552,1077,480,3928.84,14,Sunday,18.51,1,0,Paytm,Completed,Education Fees,MacOS,Korba,Chhattisgarh,Gandhidham,Gujarat,0
9011,1378,1285,52,1109.5,22,Sunday,30.58,0,0,Paytm,Pending,Food Delivery,Android,Rajahmundry,Andhra Pradesh,Baranagar,West Bengal,0
9012,1715,1356,858,3256.59,14,Monday,-19.45,1,0,GPay,Completed,Food Delivery,Android,Bardhaman,West Bengal,Jhansi,Uttar Pradesh,0
9013,1546,1001,488,3301.14,12,Friday,-18.16,1,0,BHIM,Completed,Gas Bill,Android,Pimpri-Chinchwad,Maharashtra,Solapur,Maharashtra,0
9014,1475,380,128,264.4,16,Saturday,20.97,0,0,BHIM,Pending,Gas Bill,Android,Vijayawada,Andhra Pradesh,Gaya,Bihar,0
9015,300,958,434,1871.43,17,Friday,-86.77,0,0,BHIM,Failed,Travel Booking,Android,Bihar Sharif,Bihar,Bharatpur,Rajasthan,0
9016,195,522,337,320.9,12,Wednesday,93.18,0,0,Paytm,Failed,Travel Booking,MacOS,Pune,Maharashtra,Agartala,Tripura,0
9017,1397,729,359,1969.88,3,Friday,-92.61,0,1,PhonePe,Failed,Gas Bill,MacOS,Latur,Maharashtra,Lucknow,Uttar Pradesh,0
9018,276,149,580,261.22,23,Tuesday,58.12,0,1,GPay,Failed,Mobile Recharge,MacOS,Ahmednagar,Maharashtra,Bangalore,Karnataka,0
9019,946,1441,788,1983.8,2,Sunday,-87.4,0,1,Paytm,Failed,Travel Booking,Windows,Amritsar,Punjab,Bhatpara,West Bengal,0
9020,1084,224,500,856.83,8,Wednesday,14.7,0,0,PhonePe,Completed,Food Delivery,Android,Pune,Maharashtra,Maheshtala,West Bengal,0
9021,1135,1373,725,4120.41,23,Friday,-99.25,1,1,BHIM,Pending,Electricity Bill,Windows,Mau,Uttar Pradesh,Nagpur,Maharashtra,0
9022,717,924,901,4942.87,13,Thursday,12.02,1,0,GPay,Completed,Travel Booking,MacOS,Panihati,West Bengal,Patiala,Punjab,1
9023,1028,1284,833,1540.62,1,Thursday,97.17,0,1,BHIM,Completed,Water Bill,iOS,Satna,Madhya Pradesh,Raipur,Chhattisgarh,0
9024,1619,185,819,1477.05,10,Tuesday,91.94,0,0,Paytm,Completed,Gas Bill,Windows,Gopalpur,Odisha,Shivamogga,Karnataka,0
9025,1948,796,771,4910.26,6,Monday,-10.85,1,0,Paytm,Failed,Online Shopping,Windows,Alwar,Rajasthan,Howrah,West Bengal,0
9026,1223,74,455,3735.02,3,Saturday,-40.02,1,1,PhonePe,Failed,Online Shopping,MacOS,Panipat,Haryana,Tiruchirappalli,Tamil Nadu,0
9027,1407,98,795,59.39,10,Wednesday,68.29,0,0,BHIM,Pending,Travel Booking,MacOS,Etawah,Uttar Pradesh,Gurgaon,Haryana,0
9028,953,1262,726,3660.86,2,Friday,70.76,1,1,Paytm,Pending,Online Shopping,MacOS,Ludhiana,Punjab,Panihati,West Bengal,0
9029,410,588,641,52.6,17,Saturday,9.73,0,0,GPay,Completed,Electricity Bill,Windows,Kochi,Kerala,Ambattur,Tamil Nadu,0
9030,103,1315,963,703.72,19,Wednesday,-82.47,0,0,PhonePe,Failed,Healthcare Services,MacOS,Shivamogga,Karnataka,Bally,West Bengal,0
9031,1096,170,714,4192.89,6,Wednesday,48.26,1,0,BHIM,Failed,Food Delivery,Android,Durgapur,West Bengal,Rewa,Madhya Pradesh,1
9032,1612,817,798,4178.79,0,Sunday,-90.06,1,1,Paytm,Completed,Electricity Bill,MacOS,Firozabad,Uttar Pradesh,Patna,Bihar,1
9033,1450,543,279,2432.81,3,Sunday,-53.31,0,1,PhonePe,Failed,Education Fees,Android,Bilaspur,Chhattisgarh,Bhopal,Madhya Pradesh,1
9034,1043,446,711,2666.02,3,Tuesday,72.62,0,1,BHIM,Failed,Healthcare Services,iOS,Kalyan-Dombivli,Maharashtra,Chennai,Tamil Nadu,0
9035,1015,1011,639,4349.4,11,Tuesday,97.85,1,0,Paytm,Failed,Water Bill,Windows,Bokaro,Jharkhand,Visakhapatnam,Andhra Pradesh,1
9036,636,679,296,3491.5,14,Sunday,69.75,1,0,GPay,Pending,Healthcare Services,Windows,Jamnagar,Gujarat,Gaya,Bihar,0
9037,893,1109,949,3633.53,17,Wednesday,86.49,1,0,GPay,Completed,Electricity Bill,iOS,Tiruchirappalli,Tamil Nadu,Gurgaon,Haryana,0
9038,1185,666,893,495.84,5,Friday,-26.64,0,1,GPay,Completed,DTH Recharge,Windows,Anantapur,Andhra Pradesh,Ahmedabad,Gujarat,0
9039,1222,425,185,2533.31,20,Friday,-58.01,0,0,Paytm,Failed,Mobile Recharge,Android,Bokaro,Jharkhand,Ludhiana,Punjab,0
9040,874,663,606,1171.33,11,Monday,-15.8,0,0,Paytm,Completed,Healthcare Services,Windows,Jabalpur,Madhya Pradesh,Kolhapur,Maharashtra,0
9041,1941,409,460,4758.66,10,Saturday,-8.82,1,0,BHIM,Pending,DTH Recharge,iOS,Baranagar,West Bengal,Patna,Bihar,0
9042,1018,1427,48,702.21,18,Friday,-21.83,0,0,PhonePe,Pending,Electricity Bill,iOS,Avadi,Tamil Nadu,Shivamogga,Karnataka,0
9043,1033,1066,953,3366.97,0,Monday,48.49,1,1,PhonePe,Completed,Travel Booking,MacOS,Nashik,Maharashtra,Ichalkaranji,Maharashtra,0
9044,632,1146,949,4848.16,7,Tuesday,97.29,1,0,BHIM,Failed,Mobile Recharge,iOS,Kamarhati,West Bengal,Puducherry,Puducherry,1
9045,1229,1350,781,2349.6,7,Sunday,-24.28,0,0,PhonePe,Failed,Education Fees,iOS,Jhansi,Uttar Pradesh,Ujjain,Madhya Pradesh,0
9046,1593,1250,171,748.89,10,Thursday,29.86,0,0,PhonePe,Failed,Water Bill,MacOS,Arrah,Bihar,Sangli-Miraj & Kupwad,Maharashtra,0
9047,1200,72,917,1176.75,9,Wednesday,-26.56,0,0,PhonePe,Failed,Electricity Bill,Windows,Kirari Suleman Nagar,Delhi,Jhansi,Uttar Pradesh,0
9048,1903,1133,840,493.04,11,Sunday,-47.85,0,0,Paytm,Failed,Water Bill,MacOS,Avadi,Tamil Nadu,Bhagalpur,Bihar,0
9049,990,1105,510,1791.3,0,Thursday,-36.75,0,1,PhonePe,Failed,Travel Booking,Windows,Gwalior,Madhya Pradesh,Patiala,Punjab,0
9050,1937,736,706,1185.98,17,Sunday,-98.05,0,0,PhonePe,Pending,Online Shopping,MacOS,Pune,Maharashtra,Shahjahanpur,Uttar Pradesh,0
9051,1337,619,154,3761.54,11,Thursday,-68.21,1,0,Paytm,Pending,Electricity Bill,iOS,Davanagere,Karnataka,Bokaro,Jharkhand,1
9052,1149,86,294,513.18,21,Monday,78.34,0,0,PhonePe,Completed,Food Delivery,Android,Jaipur,Rajasthan,Rewa,Madhya Pradesh,0
9053,498,1005,144,1602.3,22,Sunday,29.83,0,0,BHIM,Completed,Electricity Bill,Android,Puducherry,Puducherry,Mau,Uttar Pradesh,0
9054,1091,1368,195,1479.72,20,Sunday,-30.04,0,0,Paytm,Completed,Online Shopping,iOS,Tiruvottiyur,Tamil Nadu,Chandigarh,Chandigarh,0
9055,977,806,506,3849.02,15,Friday,55.12,1,0,BHIM,Completed,DTH Recharge,iOS,Karnal,Haryana,Kolkata,West Bengal,0
9056,220,592,199,3667.54,12,Monday,-45.77,1,0,PhonePe,Pending,Travel Booking,iOS,Cuttack,Odisha,Nagpur,Maharashtra,0
9057,1830,978,169,2606.45,22,Friday,-12.33,0,0,GPay,Failed,Education Fees,Android,Kolkata,West Bengal,Ahmednagar,Maharashtra,0
9058,1531,719,215,3691.88,15,Monday,-72.36,1,0,Paytm,Failed,DTH Recharge,iOS,Agra,Uttar Pradesh,Kozhikode,Kerala,0
9059,1928,1489,965,2670.5,6,Monday,61.53,0,0,GPay,Pending,Mobile Recharge,Android,Mangalore,Karnataka,Korba,Chhattisgarh,0
9060,944,752,342,3449.13,20,Saturday,-51.88,1,0,Paytm,Completed,Gas Bill,iOS,Gurgaon,Haryana,Howrah,West Bengal,0
9061,1000,379,965,457.39,12,Monday,-68.31,0,0,GPay,Failed,Mobile Recharge,Android,Begusarai,Bihar,Ambarnath,Maharashtra,0
9062,1565,278,828,863.48,23,Sunday,14.15,0,1,PhonePe,Pending,Online Shopping,MacOS,Thrissur,Kerala,Bally,West Bengal,0
9063,1941,916,301,3372.2,10,Wednesday,66.2,1,0,GPay,Completed,Online Shopping,Windows,Baranagar,West Bengal,Ambarnath,Maharashtra,0
9064,507,1161,326,2369.96,12,Saturday,-11.6,0,0,GPay,Pending,Gas Bill,iOS,Firozabad,Uttar Pradesh,Kalyan-Dombivli,Maharashtra,0
9065,883,362,870,475.34,12,Wednesday,-46.25,0,0,PhonePe,Completed,Water Bill,Android,Jodhpur,Rajasthan,Kanpur,Uttar Pradesh,0
9066,497,1089,627,4926.88,23,Saturday,-11.14,1,1,PhonePe,Pending,Online Shopping,iOS,Kanpur,Uttar Pradesh,Sonipat,Haryana,0
9067,954,573,4,3272.78,17,Sunday,8.87,1,0,PhonePe,Pending,Mobile Recharge,Android,Jodhpur,Rajasthan,Sonipat,Haryana,0
9068,1304,260,439,1684.35,9,Wednesday,-27.58,0,0,PhonePe,Pending,Mobile Recharge,MacOS,Cuttack,Odisha,Jodhpur,Rajasthan,0
9069,307,448,55,3277.1,12,Wednesday,57.11,1,0,Paytm,Failed,DTH Recharge,MacOS,Imphal,Manipur,Sangli-Miraj & Kupwad,Maharashtra,0
9070,614,830,586,481.43,8,Thursday,15.94,0,0,BHIM,Pending,Online Shopping,iOS,Bokaro,Jharkhand,Tiruppur,Tamil Nadu,0
9071,558,185,172,1943.52,14,Thursday,7.77,0,0,Paytm,Pending,Gas Bill,iOS,Bilaspur,Chhattisgarh,Darbhanga,Bihar,0
9072,1221,131,126,387.73,18,Friday,-10.05,0,0,GPay,Failed,Electricity Bill,iOS,Sangli-Miraj & Kupwad,Maharashtra,Prayagraj,Uttar Pradesh,0
9073,878,1263,277,2260.81,7,Monday,-72.74,0,0,GPay,Completed,Water Bill,MacOS,Bijapur,Karnataka,Patna,Bihar,0
9074,801,34,312,612.58,19,Saturday,69.71,0,0,GPay,Completed,Electricity Bill,Android,Rourkela,Odisha,Tumkur,Karnataka,0
9075,1998,980,231,4046.2,7,Tuesday,61.13,1,0,GPay,Pending,Gas Bill,Windows,Jodhpur,Rajasthan,Mira-Bhayandar,Maharashtra,1
9076,920,1243,157,1105.45,5,Friday,-70.95,0,1,GPay,Completed,DTH Recharge,MacOS,Aligarh,Uttar Pradesh,Khammam,Telangana,0
